raw_x,raw_y,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,0~1,"Normalize to [0, 1] of A","Normalize to [0, 1] of B",-4~4,adj4_x,adj4_y,sig4_x,sig4_y,,Value,Standard Error,t_Value,Prob_t,Dependency,-6~6,adj6_x,adj6_y,sig6_x,sig6_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,,,,
,,0.0205465465465465,1.49398429372854,,,,,,,,,,,,,-0.484484484484485,-1.33841264290868,,,,,,,,,,-0.726726726726727,-2.00761896436302,,,,,,,,,,,,,,
,,0.0205705705705706,1.49478561663185,,,,,,,,,,,,,-0.476476476476476,-1.31170076647015,,,,,,,,,,-0.714714714714715,-1.96755114970523,,,,,,,,,,,,,,
,,0.0205945945945946,1.49559030900836,,,,,,,,,,,,,-0.468468468468469,-1.28487656957846,,,,,,,,,,-0.702702702702703,-1.92731485436769,,,,,,,,,,,,,,
,,0.0206186186186186,1.49639830021388,,,,,,,,,,,,,-0.46046046046046,-1.25794240713779,,,,,,,,,,-0.69069069069069,-1.88691361070668,,,,,,,,,,,,,,
,,0.0206426426426426,1.49720951827169,,,,,,,,,,,,,-0.452452452452452,-1.2309006784718,,,,,,,,,,-0.678678678678679,-1.8463510177077,,,,,,,,,,,,,,
,,0.0206666666666667,1.49802388989341,,,,,,,,,,,,,-0.444444444444445,-1.20375382662904,,,,,,,,,,-0.666666666666667,-1.80563073994356,,,,,,,,,,,,,,
,,0.0206906906906907,1.49884134050085,,,,,,,,,,,,,-0.436436436436436,-1.1765043376523,,,,,,,,,,-0.654654654654655,-1.76475650647844,,,,,,,,,,,,,,
,,0.0207147147147147,1.49966179424906,,,,,,,,,,,,,-0.428428428428429,-1.1491547398121,,,,,,,,,,-0.642642642642643,-1.72373210971815,,,,,,,,,,,,,,
,,0.0207387387387387,1.50048517405036,,,,,,,,,,,,,-0.42042042042042,-1.12170760280473,,,,,,,,,,-0.63063063063063,-1.68256140420709,,,,,,,,,,,,,,
,,0.0207627627627628,1.50131140159947,,,,,,,,,,,,,-0.412412412412412,-1.09416553691512,,,,,,,,,,-0.618618618618619,-1.64124830537267,,,,,,,,,,,,,,
,,0.0207867867867868,1.50214039739964,,,,,,,,,,,,,-0.404404404404405,-1.06653119214508,,,,,,,,,,-0.606606606606607,-1.59979678821762,,,,,,,,,,,,,,
,,0.0208108108108108,1.50297208078985,,,,,,,,,,,,,-0.396396396396396,-1.03880725730735,,,,,,,,,,-0.594594594594595,-1.55821088596102,,,,,,,,,,,,,,
,,0.0208348348348348,1.503806369973,,,,,,,,,,,,,-0.388388388388389,-1.01099645908592,,,,,,,,,,-0.582582582582583,-1.51649468862888,,,,,,,,,,,,,,
,,0.0208588588588589,1.50464318204505,,,,,,,,,,,,,-0.38038038038038,-0.983101561063363,,,,,,,,,,-0.57057057057057,-1.47465234159504,,,,,,,,,,,,,,
,,0.0208828828828829,1.50548243302524,,,,,,,,,,,,,-0.372372372372372,-0.955125362715577,,,,,,,,,,-0.558558558558558,-1.43268804407336,,,,,,,,,,,,,,
,,0.0209069069069069,1.50632403788713,,,,,,,,,,,,,-0.364364364364365,-0.92707069837485,,,,,,,,,,-0.546546546546547,-1.39060604756228,,,,,,,,,,,,,,
,,0.0209309309309309,1.50716791059069,,,,,,,,,,,,,-0.356356356356356,-0.898940436161796,,,,,,,,,,-0.534534534534535,-1.3484106542427,,,,,,,,,,,,,,
,,0.020954954954955,1.50801396411524,,,,,,,,,,,,,-0.348348348348348,-0.870737476887009,,,,,,,,,,-0.522522522522523,-1.30610621533051,,,,,,,,,,,,,,
,,0.020978978978979,1.50886211049324,,,,,,,,,,,,,-0.34034034034034,-0.842464752923213,,,,,,,,,,-0.51051051051051,-1.26369712938482,,,,,,,,,,,,,,
,,0.021003003003003,1.50971226084507,,,,,,,,,,,,,-0.332332332332332,-0.814125227048804,,,,,,,,,,-0.498498498498498,-1.2211878405732,,,,,,,,,,,,,,
,,0.021027027027027,1.51056432541446,,,,,,,,,,,,,-0.324324324324325,-0.785721891263634,,,,,,,,,,-0.486486486486487,-1.17858283689545,,,,,,,,,,,,,,
,,0.0210510510510511,1.51141821360487,,,,,,,,,,,,,-0.316316316316316,-0.75725776557803,,,,,,,,,,-0.474474474474475,-1.13588664836704,,,,,,,,,,,,,,
,,0.0210750750750751,1.51227383401659,,,,,,,,,,,,,-0.308308308308308,-0.728735896776004,,,,,,,,,,-0.462462462462462,-1.09310384516401,,,,,,,,,,,,,,
,,0.0210990990990991,1.51313109448459,,,,,,,,,,,,,-0.3003003003003,-0.700159357153685,,,,,,,,,,-0.45045045045045,-1.05023903573053,,,,,,,,,,,,,,
,,0.0211231231231231,1.51398990211703,,,,,,,,,,,,,-0.292292292292292,-0.671531243234046,,,,,,,,,,-0.438438438438438,-1.00729686485107,,,,,,,,,,,,,,
,,0.0211471471471471,1.51485016333457,,,,,,,,,,,,,-0.284284284284285,-0.642854674459018,,,,,,,,,,-0.426426426426427,-0.964282011688526,,,,,,,,,,,,,,
,,0.0211711711711712,1.51571178391019,,,,,,,,,,,,,-0.276276276276276,-0.614132791860132,,,,,,,,,,-0.414414414414415,-0.921199187790199,,,,,,,,,,,,,,
,,0.0211951951951952,1.51657466900968,,,,,,,,,,,,,-0.268268268268268,-0.585368756708875,,,,,,,,,,-0.402402402402402,-0.878053135063313,,,,,,,,,,,,,,
,,0.0212192192192192,1.51743872323275,,,,,,,,,,,,,-0.26026026026026,-0.556565749147932,,,,,,,,,,-0.39039039039039,-0.834848623721897,,,,,,,,,,,,,,
,,0.0212432432432432,1.51830385065457,,,,,,,,,,,,,-0.252252252252252,-0.527726966804585,,,,,,,,,,-0.378378378378378,-0.791590450206876,,,,,,,,,,,,,,
,,0.0212672672672673,1.5191699548679,,,,,,,,,,,,,-0.244244244244244,-0.498855623387508,,,,,,,,,,-0.366366366366367,-0.748283435081264,,,,,,,,,,,,,,
,,0.0212912912912913,1.52003693902564,,,,,,,,,,,,,-0.236236236236236,-0.469954947268273,,,,,,,,,,-0.354354354354355,-0.704932420902409,,,,,,,,,,,,,,
,,0.0213153153153153,1.52090470588376,,,,,,,,,,,,,-0.228228228228228,-0.441028180048841,,,,,,,,,,-0.342342342342342,-0.661542270073261,,,,,,,,,,,,,,
,,0.0213393393393393,1.52177315784473,,,,,,,,,,,,,-0.22022022022022,-0.412078575116438,,,,,,,,,,-0.33033033033033,-0.618117862674657,,,,,,,,,,,,,,
,,0.0216036036036036,1.53134321182783,,,,,,,,,,,,,-0.132132132132132,-0.0930634833841473,,,,,,,,,,-0.198198198198198,-0.13959522507622,,,,,,,,,,,,,,
,,0.0216276276276276,1.53221220404386,,,,,,,,,,,,,-0.124124124124124,-0.0640958691992362,,,,,,,,,,-0.186186186186187,-0.0961438037988556,,,,,,,,,,,,,,
,,0.0216516516516517,1.53308060058017,,,,,,,,,,,,,-0.116116116116116,-0.0351481118324566,,,,,,,,,,-0.174174174174174,-0.0527221677486853,,,,,,,,,,,,,,
,,0.0216756756756757,1.53394830355443,,,,,,,,,,,,,-0.108108108108108,-0.00622347416380631,,,,,,,,,,-0.162162162162162,-0.00933521124570902,,,,,,,,,,,,,,
,,0.0216996996996997,1.53481521539797,,,,,,,,,,,,,-0.1001001001001,0.0226747913819998,,,,,,,,,,-0.15015015015015,0.0340121870730004,,,,,,,,,,,,,,
,,0.0217237237237237,1.53568123889943,,,,,,,,,,,,,-0.0920920920920922,0.0515434442910352,,,,,,,,,,-0.138138138138138,0.077315166436553,,,,,,,,,,,,,,
,,0.0217477477477478,1.53654627724806,,,,,,,,,,,,,-0.084084084084084,0.0803792574042665,,,,,,,,,,-0.126126126126127,0.120568886106398,,,,,,,,,,,,,,
,,0.0217717717717718,1.53741023407669,,,,,,,,,,,,,-0.0760760760760761,0.109179018348879,,,,,,,,,,-0.114114114114114,0.163768527523319,,,,,,,,,,,,,,
,,0.0217957957957958,1.53827301350425,,,,,,,,,,,,,-0.0680680680680683,0.137939530955518,,,,,,,,,,-0.102102102102102,0.206909296433278,,,,,,,,,,,,,,
,,0.0218198198198198,1.53913452017778,,,,,,,,,,,,,-0.06006006006006,0.166657616660097,,,,,,,,,,-0.0900900900900901,0.249986424990146,,,,,,,,,,,,,,
,,0.0218438438438438,1.53999465931402,,,,,,,,,,,,,-0.0520520520520522,0.195330115888907,,,,,,,,,,-0.0780780780780779,0.292995173833362,,,,,,,,,,,,,,
,,0.0218678678678679,1.54085333674041,,,,,,,,,,,,,-0.0440440440440439,0.223953889425768,,,,,,,,,,-0.0660660660660657,0.335930834138654,,,,,,,,,,,,,,
,,0.0218918918918919,1.54171045893552,,,,,,,,,,,,,-0.0360360360360361,0.252525819759964,,,,,,,,,,-0.0540540540540544,0.378788729639946,,,,,,,,,,,,,,
,,0.0219159159159159,1.5425659330689,,,,,,,,,,,,,-0.0280280280280278,0.281042812413794,,,,,,,,,,-0.0420420420420422,0.42156421862069,,,,,,,,,,,,,,
,,0.0219399399399399,1.54341966704021,,,,,,,,,,,,,-0.02002002002002,0.309501797248537,,,,,,,,,,-0.03003003003003,0.464252695872806,,,,,,,,,,,,,,
,,0.021963963963964,1.54427156951777,,,,,,,,,,,,,-0.0120120120120122,0.337899729747724,,,,,,,,,,-0.0180180180180178,0.506849594621587,,,,,,,,,,,,,,
,,0.021987987987988,1.54512154997631,,,,,,,,,,,,,-0.00400400400400391,0.3662335922766,,,,,,,,,,-0.00600600600600565,0.549350388414901,,,,,,,,,,,,,,
,,0.022,1.54554579138893,,,,,,,,,,,,,-8.88178419700125E-16,0.380375561946126,,,,,,,,,,-1.77635683940025E-15,0.570563342919188,,,,,,,,,,,,,,
,,0.022012012012012,1.54596951873401,,,,,,,,,,,,,0.00400400400400436,0.394500395316716,,,,,,,,,,0.00600600600600565,0.59175059297507,,,,,,,,,,,,,,
,,0.022036036036036,1.54681538698877,,,,,,,,,,,,,0.0120120120120122,0.42269717867464,,,,,,,,,,0.0180180180180178,0.634045768011958,,,,,,,,,,,,,,
,,0.0220600600600601,1.54765906685365,,,,,,,,,,,,,0.02002002002002,0.450821012663804,,,,,,,,,,0.03003003003003,0.676231518995706,,,,,,,,,,,,,,
,,0.0220840840840841,1.54850047139151,,,,,,,,,,,,,0.0280280280280278,0.47886899925852,,,,,,,,,,0.0420420420420422,0.718303498887783,,,,,,,,,,,,,,
,,0.0221081081081081,1.54933951464874,,,,,,,,,,,,,0.0360360360360357,0.506838273219314,,,,,,,,,,0.0540540540540544,0.760257409828975,,,,,,,,,,,,,,
,,0.0221321321321321,1.55017611168816,,,,,,,,,,,,,0.0440440440440444,0.53472600318868,,,,,,,,,,0.0660660660660657,0.802089004783018,,,,,,,,,,,,,,
,,0.0221561561561562,1.55101017862095,,,,,,,,,,,,,0.0520520520520522,0.562529392756462,,,,,,,,,,0.0780780780780779,0.843794089134692,,,,,,,,,,,,,,
,,0.0221801801801802,1.55184163263772,,,,,,,,,,,,,0.06006006006006,0.590245681494128,,,,,,,,,,0.0900900900900901,0.885368522241192,,,,,,,,,,,,,,
,,0.0222042042042042,1.55267039203853,,,,,,,,,,,,,0.0680680680680679,0.617872145957165,,,,,,,,,,0.102102102102102,0.92680821893575,,,,,,,,,,,,,,
,,0.0222282282282282,1.55349637626202,,,,,,,,,,,,,0.0760760760760757,0.645406100654973,,,,,,,,,,0.114114114114114,0.968109150982463,,,,,,,,,,,,,,
,,0.0222522522522523,1.5543195059135,,,,,,,,,,,,,0.0840840840840844,0.672844898987607,,,,,,,,,,0.126126126126126,1.00926734848141,,,,,,,,,,,,,,
,,0.0222762762762763,1.55513970279205,,,,,,,,,,,,,0.0920920920920922,0.700185934148802,,,,,,,,,,0.138138138138138,1.0502789012232,,,,,,,,,,,,,,
,,0.0223003003003003,1.55595688991654,,,,,,,,,,,,,0.1001001001001,0.727426639994781,,,,,,,,,,0.15015015015015,1.09113995999217,,,,,,,,,,,,,,
,,0.0223243243243243,1.55677099155073,,,,,,,,,,,,,0.108108108108108,0.754564491878312,,,,,,,,,,0.162162162162162,1.13184673781747,,,,,,,,,,,,,,
,,0.0223483483483483,1.55758193322717,,,,,,,,,,,,,0.116116116116116,0.781597007447648,,,,,,,,,,0.174174174174174,1.17239551117148,,,,,,,,,,,,,,
,,0.0223723723723724,1.55838964177011,,,,,,,,,,,,,0.124124124124124,0.808521747409932,,,,,,,,,,0.186186186186186,1.21278262111489,,,,,,,,,,,,,,
,,0.0223963963963964,1.55919404531737,,,,,,,,,,,,,0.132132132132132,0.835336316258735,,,,,,,,,,0.198198198198198,1.2530044743881,,,,,,,,,,,,,,
,,0.0224204204204204,1.55999507334101,,,,,,,,,,,,,0.14014014014014,0.8620383629655,,,,,,,,,,0.21021021021021,1.29305754444825,,,,,,,,,,,,,,
,,0.0224444444444444,1.56079265666706,,,,,,,,,,,,,0.148148148148148,0.88862558163458,,,,,,,,,,0.222222222222222,1.33293837245187,,,,,,,,,,,,,,
,,0.0224684684684685,1.56158672749401,,,,,,,,,,,,,0.156156156156156,0.915095712121739,,,,,,,,,,0.234234234234235,1.37264356818261,,,,,,,,,,,,,,
,,0.0224924924924925,1.5623772194103,,,,,,,,,,,,,0.164164164164164,0.941446540615975,,,,,,,,,,0.246246246246246,1.41216981092396,,,,,,,,,,,,,,
,,0.0225165165165165,1.56316406741066,,,,,,,,,,,,,0.172172172172172,0.967675900184537,,,,,,,,,,0.258258258258258,1.4515138502768,,,,,,,,,,,,,,
,,0.0225405405405405,1.56394720791135,,,,,,,,,,,,,0.18018018018018,0.993781671281166,,,,,,,,,,0.27027027027027,1.49067250692175,,,,,,,,,,,,,,
,,0.0225645645645646,1.5647265787643,,,,,,,,,,,,,0.188188188188188,1.01976178221748,,,,,,,,,,0.282282282282282,1.52964267332622,,,,,,,,,,,,,,
,,0.0225885885885886,1.56550211927017,,,,,,,,,,,,,0.196196196196196,1.0456142095976,,,,,,,,,,0.294294294294295,1.5684213143964,,,,,,,,,,,,,,
,,0.0226126126126126,1.56627377019026,,,,,,,,,,,,,0.204204204204204,1.07133697871611,,,,,,,,,,0.306306306306306,1.60700546807416,,,,,,,,,,,,,,
,,0.0226366366366366,1.56704147375738,,,,,,,,,,,,,0.212212212212212,1.09692816391948,,,,,,,,,,0.318318318318318,1.64539224587922,,,,,,,,,,,,,,
,,0.0226606606606607,1.56780517368557,,,,,,,,,,,,,0.22022022022022,1.1223858889311,,,,,,,,,,0.33033033033033,1.68357883339665,,,,,,,,,,,,,,
,,0.0226846846846847,1.5685648151788,,,,,,,,,,,,,0.228228228228228,1.1477083271402,,,,,,,,,,0.342342342342342,1.7215624907103,,,,,,,,,,,,,,
,,0.0227087087087087,1.56932034493852,,,,,,,,,,,,,0.236236236236236,1.17289370185487,,,,,,,,,,0.354354354354355,1.7593405527823,,,,,,,,,,,,,,
,,0.0227327327327327,1.57007171117023,,,,,,,,,,,,,0.244244244244245,1.19794028651951,,,,,,,,,,0.366366366366366,1.79691042977926,,,,,,,,,,,,,,
,,0.0227567567567568,1.57081886358891,,,,,,,,,,,,,0.252252252252252,1.22284640489704,,,,,,,,,,0.378378378378378,1.83426960734557,,,,,,,,,,,,,,
,,0.0227807807807808,1.57156175342345,,,,,,,,,,,,,0.26026026026026,1.24761043121623,,,,,,,,,,0.39039039039039,1.87141564682434,,,,,,,,,,,,,,
,,0.0228048048048048,1.57230033342005,,,,,,,,,,,,,0.268268268268268,1.27223079028453,,,,,,,,,,0.402402402402402,1.90834618542679,,,,,,,,,,,,,,
,,0.0228288288288288,1.57303455784456,,,,,,,,,,,,,0.276276276276276,1.29670595756698,,,,,,,,,,0.414414414414415,1.94505893635047,,,,,,,,,,,,,,
,,0.0228528528528529,1.57376438248387,,,,,,,,,,,,,0.284284284284285,1.32103445923147,,,,,,,,,,0.426426426426427,1.9815516888472,,,,,,,,,,,,,,
,,0.0228768768768769,1.57448976464624,,,,,,,,,,,,,0.292292292292292,1.34521487216105,,,,,,,,,,0.438438438438438,2.01782230824157,,,,,,,,,,,,,,
,,0.0229009009009009,1.57521066316073,,,,,,,,,,,,,0.3003003003003,1.36924582393369,,,,,,,,,,0.45045045045045,2.05386873590054,,,,,,,,,,,,,,
,,0.0229249249249249,1.57592703837561,,,,,,,,,,,,,0.308308308308308,1.39312599277015,,,,,,,,,,0.462462462462462,2.08968898915522,,,,,,,,,,,,,,
,,0.022948948948949,1.57663885215588,,,,,,,,,,,,,0.316316316316316,1.41685410745044,,,,,,,,,,0.474474474474475,2.12528116117566,,,,,,,,,,,,,,
,,0.022972972972973,1.57734606787981,,,,,,,,,,,,,0.324324324324325,1.44042894719968,,,,,,,,,,0.486486486486487,2.16064342079952,,,,,,,,,,,,,,
,,0.022996996996997,1.57804865043464,,,,,,,,,,,,,0.332332332332332,1.46384934154377,,,,,,,,,,0.498498498498498,2.19577401231565,,,,,,,,,,,,,,
,,0.023021021021021,1.57874656621136,,,,,,,,,,,,,0.34034034034034,1.48711417013571,,,,,,,,,,0.51051051051051,2.23067125520356,,,,,,,,,,,,,,
,,0.023045045045045,1.57943978309864,,,,,,,,,,,,,0.348348348348348,1.51022236255316,,,,,,,,,,0.522522522522523,2.26533354382975,,,,,,,,,,,,,,
,,0.0230690690690691,1.58012827047592,,,,,,,,,,,,,0.356356356356356,1.53317289806803,,,,,,,,,,0.534534534534535,2.29975934710204,,,,,,,,,,,,,,
,,0.0230930930930931,1.58081199920565,,,,,,,,,,,,,0.364364364364365,1.55596480538867,,,,,,,,,,0.546546546546547,2.333947208083,,,,,,,,,,,,,,
,,0.0231171171171171,1.58149094162482,,,,,,,,,,,,,0.372372372372372,1.57859716237562,,,,,,,,,,0.558558558558558,2.36789574356343,,,,,,,,,,,,,,
,,0.0231411411411411,1.58216507153558,,,,,,,,,,,,,0.38038038038038,1.6010690957315,,,,,,,,,,0.57057057057057,2.40160364359724,,,,,,,,,,,,,,
,,0.0231651651651652,1.58283436419525,,,,,,,,,,,,,0.388388388388388,1.62337978066579,,,,,,,,,,0.582582582582583,2.43506967099869,,,,,,,,,,,,,,
,,0.0231891891891892,1.58349879630551,,,,,,,,,,,,,0.396396396396397,1.64552844053552,,,,,,,,,,0.594594594594595,2.46829266080327,,,,,,,,,,,,,,
,,0.0232132132132132,1.58415834600094,,,,,,,,,,,,,0.404404404404405,1.66751434646229,,,,,,,,,,0.606606606606607,2.50127151969344,,,,,,,,,,,,,,
,,0.0232372372372372,1.58481299283678,,,,,,,,,,,,,0.412412412412412,1.68933681692682,,,,,,,,,,0.618618618618618,2.53400522539023,,,,,,,,,,,,,,
,,0.0232612612612613,1.58546271777622,,,,,,,,,,,,,0.42042042042042,1.71099521734144,,,,,,,,,,0.63063063063063,2.56649282601216,,,,,,,,,,,,,,
,,0.0232852852852853,1.58610750317685,,,,,,,,,,,,,0.428428428428428,1.7324889596017,,,,,,,,,,0.642642642642643,2.59873343940256,,,,,,,,,,,,,,
,,0.0233093093093093,1.58674733277665,,,,,,,,,,,,,0.436436436436437,1.75381750161764,,,,,,,,,,0.654654654654655,2.63072625242645,,,,,,,,,,,,,,
,,0.0233333333333333,1.58738219167934,,,,,,,,,,,,,0.444444444444445,1.77498034682564,,,,,,,,,,0.666666666666667,2.66247052023847,,,,,,,,,,,,,,
,,0.0233573573573574,1.58801206633915,,,,,,,,,,,,,0.452452452452452,1.79597704368182,,,,,,,,,,0.678678678678678,2.69396556552274,,,,,,,,,,,,,,
,,0.0233813813813814,1.58863694454514,,,,,,,,,,,,,0.46046046046046,1.81680718513748,,,,,,,,,,0.69069069069069,2.72521077770622,,,,,,,,,,,,,,
,,0.0234054054054054,1.58925681540492,,,,,,,,,,,,,0.468468468468468,1.83747040809774,,,,,,,,,,0.702702702702703,2.75620561214661,,,,,,,,,,,,,,
,,0.0234294294294294,1.58987166932793,,,,,,,,,,,,,0.476476476476477,1.857966392864,,,,,,,,,,0.714714714714715,2.78694958929599,,,,,,,,,,,,,,
,,0.0234534534534535,1.59048149800826,,,,,,,,,,,,,0.484484484484485,1.87829486256114,,,,,,,,,,0.726726726726727,2.81744229384171,,,,,,,,,,,,,,
,,0.0234774774774775,1.59108629440703,,,,,,,,,,,,,0.492492492492493,1.89845558255022,,,,,,,,,,0.738738738738738,2.84768337382532,,,,,,,,,,,,,,
,,0.0235015015015015,1.59168605273438,,,,,,,,,,,,,0.5005005005005,1.9184483598275,,,,,,,,,,0.75075075075075,2.87767253974124,,,,,,,,,,,,,,
,,0.0235255255255255,1.59228076843102,,,,,,,,,,,,,0.508508508508508,1.93827304241062,,,,,,,,,,0.762762762762763,2.90740956361594,,,,,,,,,,,,,,
,,0.0235495495495495,1.59287043814948,,,,,,,,,,,,,0.516516516516517,1.95792951871275,,,,,,,,,,0.774774774774775,2.93689427806912,,,,,,,,,,,,,,
,,0.0235735735735736,1.59345505973501,,,,,,,,,,,,,0.524524524524525,1.97741771690535,,,,,,,,,,0.786786786786787,2.96612657535802,,,,,,,,,,,,,,
,,0.0235975975975976,1.59403463220611,,,,,,,,,,,,,0.532532532532533,1.9967376042706,,,,,,,,,,0.798798798798798,2.9951064064059,,,,,,,,,,,,,,
,,0.0236216216216216,1.59460915573484,,,,,,,,,,,,,0.54054054054054,2.01588918654405,,,,,,,,,,0.810810810810811,3.02383377981608,,,,,,,,,,,,,,
,,0.0236456456456456,1.59517863162681,,,,,,,,,,,,,0.548548548548548,2.03487250724828,,,,,,,,,,0.822822822822823,3.05230876087242,,,,,,,,,,,,,,
,,0.0236696696696697,1.59574306230099,,,,,,,,,,,,,0.556556556556557,2.05368764701842,,,,,,,,,,0.834834834834835,3.08053147052763,,,,,,,,,,,,,,
,,0.0236936936936937,1.5963024512692,,,,,,,,,,,,,0.564564564564565,2.07233472292023,,,,,,,,,,0.846846846846847,3.10850208438035,,,,,,,,,,,,,,
,,0.0237177177177177,1.59685680311548,,,,,,,,,,,,,0.572572572572573,2.09081388776142,,,,,,,,,,0.858858858858858,3.13622083164213,,,,,,,,,,,,,,
,,0.0237417417417417,1.59740612347525,,,,,,,,,,,,,0.58058058058058,2.10912532939697,,,,,,,,,,0.870870870870871,3.16368799409545,,,,,,,,,,,,,,
,,0.0237657657657658,1.59795041901429,,,,,,,,,,,,,0.588588588588588,2.12726927002917,,,,,,,,,,0.882882882882883,3.19090390504375,,,,,,,,,,,,,,
,,0.0237897897897898,1.59848969740763,,,,,,,,,,,,,0.596596596596597,2.14524596550304,,,,,,,,,,0.894894894894895,3.21786894825456,,,,,,,,,,,,,,
,,0.0238138138138138,1.5990239673183,,,,,,,,,,,,,0.604604604604605,2.16305570459779,,,,,,,,,,0.906906906906907,3.24458355689669,,,,,,,,,,,,,,
,,0.0238378378378378,1.59955323837594,,,,,,,,,,,,,0.612612612612613,2.18069880831502,,,,,,,,,,0.918918918918919,3.27104821247253,,,,,,,,,,,,,,
,,0.0238618618618619,1.60007752115539,,,,,,,,,,,,,0.62062062062062,2.19817562916427,,,,,,,,,,0.930930930930931,3.29726344374641,,,,,,,,,,,,,,
,,0.0238858858858859,1.60059682715521,,,,,,,,,,,,,0.628628628628628,2.21548655044661,,,,,,,,,,0.942942942942943,3.32322982566992,,,,,,,,,,,,,,
,,0.0239099099099099,1.60111116877612,,,,,,,,,,,,,0.636636636636637,2.23263198553675,,,,,,,,,,0.954954954954955,3.34894797830513,,,,,,,,,,,,,,
,,0.0239339339339339,1.60162055929946,,,,,,,,,,,,,0.644644644644645,2.24961237716443,,,,,,,,,,0.966966966966967,3.37441856574664,,,,,,,,,,,,,,
,,0.023957957957958,1.60212501286562,,,,,,,,,,,,,0.652652652652653,2.26642819669553,,,,,,,,,,0.978978978978979,3.39964229504329,,,,,,,,,,,,,,
,,0.023981981981982,1.60262454445248,,,,,,,,,,,,,0.66066066066066,2.28307994341359,,,,,,,,,,0.990990990990991,3.42461991512038,,,,,,,,,,,,,,
,,0.024,1.60299597256462,,,,,,,,,,,,,0.666666666666666,2.29546139637888,,,,,,,,,,1,3.44319209456833,,,,,,,,,,,,,,
,,0.024006006006006,1.60311916985389,,,,,,,,,,,,,0.668668668668668,2.29956814380215,,,,,,,,,,1.003003003003,3.44935221570323,,,,,,,,,,,,,,
,,0.02403003003003,1.60360890565817,,,,,,,,,,,,,0.676676676676677,2.31589335082857,,,,,,,,,,1.01501501501502,3.47384002624285,,,,,,,,,,,,,,
,,0.0240540540540541,1.60409376922671,,,,,,,,,,,,,0.684684684684685,2.33205614322966,,,,,,,,,,1.02702702702703,3.49808421484449,,,,,,,,,,,,,,
,,0.0240780780780781,1.60457377867259,,,,,,,,,,,,,0.692692692692693,2.34805712479992,,,,,,,,,,1.03903903903904,3.52208568719988,,,,,,,,,,,,,,
,,0.0241021021021021,1.60504895283932,,,,,,,,,,,,,0.7007007007007,2.36389692368249,,,,,,,,,,1.05105105105105,3.54584538552374,,,,,,,,,,,,,,
,,0.0241261261261261,1.60551931127967,,,,,,,,,,,,,0.708708708708708,2.37957619166356,,,,,,,,,,1.06306306306306,3.56936428749534,,,,,,,,,,,,,,
,,0.0241501501501502,1.60598487423461,,,,,,,,,,,,,0.716716716716717,2.39509560347054,,,,,,,,,,1.07507507507508,3.59264340520581,,,,,,,,,,,,,,
,,0.0241741741741742,1.60644566261241,,,,,,,,,,,,,0.724724724724725,2.41045585607445,,,,,,,,,,1.08708708708709,3.61568378411168,,,,,,,,,,,,,,
,,0.0241981981981982,1.60690169796782,,,,,,,,,,,,,0.732732732732733,2.42565766799697,,,,,,,,,,1.0990990990991,3.63848650199546,,,,,,,,,,,,,,
,,0.0242222222222222,1.60735300248145,,,,,,,,,,,,,0.74074074074074,2.44070177862243,,,,,,,,,,1.11111111111111,3.66105266793365,,,,,,,,,,,,,,
,,0.0242462462462462,1.60779959893927,,,,,,,,,,,,,0.748748748748748,2.45558894751526,,,,,,,,,,1.12312312312312,3.6833834212729,,,,,,,,,,,,,,
,,0.0242702702702703,1.60824151071235,,,,,,,,,,,,,0.756756756756757,2.47031995374315,,,,,,,,,,1.13513513513514,3.70547993061472,,,,,,,,,,,,,,
,,0.0242942942942943,1.60867876173669,,,,,,,,,,,,,0.764764764764765,2.48489559520626,,,,,,,,,,1.14714714714715,3.72734339280939,,,,,,,,,,,,,,
,,0.0243183183183183,1.60911137649333,,,,,,,,,,,,,0.772772772772773,2.49931668797291,,,,,,,,,,1.15915915915916,3.74897503195936,,,,,,,,,,,,,,
,,0.0243423423423423,1.60953937998857,,,,,,,,,,,,,0.780780780780781,2.51358406562187,,,,,,,,,,1.17117117117117,3.7703760984328,,,,,,,,,,,,,,
,,0.0243663663663664,1.60996279773453,,,,,,,,,,,,,0.788788788788788,2.52769857859172,,,,,,,,,,1.18318318318318,3.79154786788759,,,,,,,,,,,,,,
,,0.0243903903903904,1.61038165572976,,,,,,,,,,,,,0.796796796796797,2.54166109353748,,,,,,,,,,1.1951951951952,3.81249164030622,,,,,,,,,,,,,,
,,0.0244144144144144,1.61079598044022,,,,,,,,,,,,,0.804804804804805,2.55547249269466,,,,,,,,,,1.20720720720721,3.833208739042,,,,,,,,,,,,,,
,,0.0244384384384384,1.61120579878045,,,,,,,,,,,,,0.812812812812813,2.56913367325123,,,,,,,,,,1.21921921921922,3.85370050987684,,,,,,,,,,,,,,
,,0.0244624624624625,1.61161113809489,,,,,,,,,,,,,0.820820820820821,2.58264554672741,,,,,,,,,,1.23123123123123,3.87396832009111,,,,,,,,,,,,,,
,,0.0244864864864865,1.61201202613962,,,,,,,,,,,,,0.828828828828828,2.59600903836382,,,,,,,,,,1.24324324324324,3.89401355754573,,,,,,,,,,,,,,
,,0.0245105105105105,1.61240849106418,,,,,,,,,,,,,0.836836836836837,2.60922508651791,,,,,,,,,,1.25525525525526,3.91383762977686,,,,,,,,,,,,,,
